# Metadata
bin_width_s: 8.0ns
total_count: 106518

# bin-index, time, count
91 7.36e-07s 1
79 6.40e-07s 1
74 6.00e-07s 1
71 5.76e-07s 1
70 5.68e-07s 2
69 5.60e-07s 1
63 5.12e-07s 2
62 5.04e-07s 2
58 4.72e-07s 2
57 4.64e-07s 1
56 4.56e-07s 5
55 4.48e-07s 7
54 4.40e-07s 4
53 4.32e-07s 6
52 4.24e-07s 3
51 4.16e-07s 8
50 4.08e-07s 56484
49 4.00e-07s 49987
